PID,INNING_KEY,BATTER_IN_INNING_KEY,PITCH_NUMBER,OUT_KEY,BALLS,STRIKES,IS_RUNNER_ON_1B,IS_RUNNER_ON_2B,IS_RUNNER_ON_3B,PITCHER_KEY,THROW_SIDE_KEY,PITCH_TYPE_TRACKED_KEY,EVENT_RESULT_KEY,PITCH_RESULT_KEY,INDUCED_VERTICAL_BREAK,HORIZONTAL_BREAK,SPIN_RATE_ABSOLUTE,RELEASE_SPEED,RELEASE_SIDE,RELEASE_HEIGHT,RELEASE_EXTENSION,HORIZONTAL_APPROACH_ANGLE,VERTICAL_APPROACH_ANGLE,PLATE_X,PLATE_Z
21757,8,8,6,1,3,2,0,1,1,664028,R,FB,,FoulBall,10.83460045,-12.05809975,2174.830078,95.17910004,-1.776520014,5.812160015,6.360000134,0.163981006,-4.723629951,-0.570949018,3.141350031
28074,8,8,7,1,3,2,0,1,1,664028,R,SI,walk,BallCalled,6.385240078,-16.69879913,2046.829956,94.06459808,-1.865100026,5.579780102,6.429999828,-0.572184026,-5.094260216,-0.937385023,2.989029884
20412,8,9,1,1,0,0,1,1,1,664028,R,CH,,StrikeCalled,6.126520157,-14.48999977,1378.829956,84.95249939,-1.796390057,5.858670235,6.349999905,-0.227088004,-7.110740185,-0.740301013,2.040019989
20413,8,9,2,1,0,1,1,1,1,664028,R,SI,sac_fly,InPlay,8.689620018,-15.80830002,2158.830078,94.3844986,-1.811069965,5.744669914,6.309999943,0.090697497,-5.029049873,-0.345688999,3.021130085
20257,8,10,1,2,0,0,1,0,1,664028,R,SI,,StrikeSwinging,11.72119999,-15.64850044,1885.829956,91.91870117,-1.636190057,5.85931015,6.360000134,-0.037168398,-5.700329781,-0.303748995,2.383369923
21717,8,10,2,2,0,1,1,0,1,664028,R,FB,stolen_base_2b,BallCalled,17.27860069,-8.392510414,2176.830078,95.40869904,-1.464319944,5.965819836,6.25,1.37372005,-3.057800055,0.537714005,4.26101017
21758,8,10,3,2,1,1,0,1,1,664028,R,FB,,BallCalled,10.61540031,-12.64210033,2143.830078,94.23390198,-1.61995995,5.778100014,6.420000076,1.544209957,-5.018400192,0.904290974,2.884939909
28075,8,10,4,2,2,1,0,1,1,664028,R,SI,double,InPlay,8.378149986,-17.18050003,1969.829956,91.33519745,-1.681190014,5.858689785,6.300000191,0.060176902,-6.521490097,-0.128047004,1.933820009
19351,8,11,1,2,0,0,0,1,0,664028,R,SI,,StrikeCalled,9.189680099,-14.4691,2004.829956,93.59410095,-1.712389946,5.76429987,6.360000134,-0.031377502,-5.039199829,-0.480356991,3.011660099
20258,8,11,2,2,0,1,0,1,0,664028,R,CH,,BallCalled,7.31746006,-9.671850204,1324.829956,83.57879639,-1.792000055,5.80535984,6.269999981,-0.515257001,-6.174520016,-1.422590017,2.869029999
20414,8,11,3,2,1,1,0,1,0,664028,R,FB,,FoulBall,10.45119953,-11.93260002,2062.830078,94.9469986,-1.766649961,5.620920181,6.420000076,0.996466994,-4.965479851,0.193407997,2.766220093
19352,8,11,4,2,1,2,0,1,0,664028,R,CH,strikeout,FoulBall,7.297609806,-12.45559978,1601.829956,84.86109924,-1.536419988,5.904290199,6.340000153,0.636913002,-5.640270233,0.132875994,3.319149971
21759,9,1,1,0,0,0,0,0,0,664028,R,SL,,BallCalled,-0.207139999,0.735014975,2324.830078,83.49859619,-2.267210007,5.683139801,6.289999962,1.664219975,-5.401110172,-0.79756999,4.134009838
19353,9,1,2,0,1,0,0,0,0,664028,R,FB,,BallCalled,12.48509979,-12.28649998,2102.830078,92.72149658,-1.851989985,5.78760004,6.329999924,0.699140012,-4.135169983,-0.134523004,3.650449991
19354,9,1,3,0,2,0,0,0,0,664028,R,FB,home_run,InPlay,9.661729813,-11.97770023,2164.830078,92.52020264,-1.917979956,5.772729874,6.329999924,1.004719973,-6.34717989,0.053463001,1.829409957
20259,9,2,1,0,0,0,0,0,0,664028,R,SL,,BallCalled,0.064439997,-0.036642998,2316.830078,82.64620209,-2.109260082,5.674729824,6.159999847,-0.770084023,-3.308520079,-2.817409992,6.079329967
28076,9,2,2,0,1,0,0,0,0,664028,R,SI,,StrikeCalled,7.985569954,-14.36050034,1976.829956,91.97180176,-1.812260032,5.674459934,6.579999924,1.314200044,-5.650060177,0.64210403,2.533890009
20415,9,2,3,0,1,1,0,0,0,664028,R,CH,field_out,InPlay,6.010700226,-11.7439003,1212.829956,82.61430359,-1.72183001,5.905600071,6.260000229,0.982339025,-7.039150238,0.207384005,2.324749947
19307,9,3,1,1,0,0,0,0,0,664028,R,SI,,StrikeCalled,5.422820091,-15.21700001,2016.829956,93.19080353,-1.996109962,5.503170013,6.449999809,1.227229953,-6.051479816,0.463086993,2.184370041
21760,9,3,2,1,0,1,0,0,0,664028,R,CH,field_out,InPlay,2.933300018,-12.79810047,1345.829956,83.25910187,-1.824419975,5.789350033,6.28000021,0.760324001,-7.372749805,-0.00559778,2.141979933
21718,9,4,1,2,0,0,0,0,0,664028,R,CH,,StrikeSwinging,5.794069767,-12.28559971,1248.829956,83.1812973,-1.941190004,5.687930107,6.360000134,1.237349987,-7.964920044,0.268236011,1.206279993
19355,9,4,2,2,0,1,0,0,0,664028,R,CH,,StrikeCalled,6.720900059,-7.967669964,1222.829956,83.07450104,-2.003950119,5.581779957,6.329999924,1.049479961,-6.823160172,-0.345856994,2.062900066
21719,9,4,3,2,0,2,0,0,0,664028,R,SI,,BallCalled,7.186699867,-15.01949978,2042.829956,94.02100372,-1.940029979,5.556960106,6.449999809,2.395819902,-6.34017992,1.576920033,1.752629995
21720,9,4,4,2,1,2,0,0,0,664028,R,CH,,BallCalled,4.565229893,-11.98270035,1189.829956,84.57530212,-1.866809964,5.737840176,6.289999962,0.904154003,-8.56359005,0.00948419,0.686577022
20260,9,4,5,2,2,2,0,0,0,664028,R,CH,double,InPlay,1.871749997,-13.84850025,1338.829956,83.72589874,-1.914039969,5.786079884,6.309999943,0.887261987,-7.943099976,0.112760998,1.655959964
28077,9,5,1,2,0,0,0,1,0,664028,R,FB,,BallCalled,13.84360027,-9.956620216,2028.829956,93.33390045,-1.601310015,5.822539806,6.480000019,1.500390053,-6.445859909,0.651508987,1.395429969
20261,9,5,2,2,1,0,0,1,0,664028,R,SI,,BallCalled,5.497029781,-16.55220032,1946.829956,92.3062973,-2.079430103,5.496500015,6.460000038,-0.94363302,-6.82652998,-1.502580047,1.493010044
21721,9,5,3,2,2,0,0,1,0,664028,R,SI,,FoulBall,9.271789551,-15.42479992,1970.829956,91.47699738,-1.782850027,5.812339783,6.460000038,0.208253995,-5.001510143,-0.246273994,3.216449976
20416,9,5,4,2,2,1,0,1,0,664028,R,SI,single,InPlay,5.211589813,-16.04290009,2018.829956,93.33190155,-1.901010036,5.56058979,6.53000021,0.381648988,-6.575819969,-0.151742995,1.747990012
19308,9,6,1,2,0,0,1,0,1,664028,R,CH,,BallCalled,1.985589981,-15.90649986,1357.829956,84.04570007,-2.018249989,5.663619995,6.300000191,-0.795970976,-6.704390049,-1.363849998,2.657759905
19356,9,6,2,2,1,0,1,0,1,664028,R,FB,,BallCalled,11.8192997,-13.11009979,2235.830078,93.63549805,-1.840299964,5.693099976,6.400000095,0.138422996,-3.949909925,-0.565816998,3.743560076
28078,9,6,3,2,2,0,1,0,1,664028,R,FB,double,InPlay,12.34220028,-14.52390003,2096.830078,92.67070007,-1.749780059,5.80614996,6.349999905,0.309971005,-4.821630001,-0.197539002,3.037029982
21722,9,7,1,2,0,0,0,1,0,664028,R,FB,field_out,InPlay,11.81989956,-14.38090038,2134.830078,94.24890137,-1.601250052,5.842490196,6.329999924,0.912437022,-4.377059937,0.50010699,3.471790075
19620,1,1,1,0,0,0,0,0,0,622088,R,CB,,StrikeCalled,-14.00479984,13.32800007,2648.820068,77.53530121,-2.588670015,5.736100197,6.289999962,3.627370119,-8.684530258,-0.411942989,2.896950006
19201,1,1,2,0,0,1,0,0,0,622088,R,FB,,BallCalled,11.4701004,-9.792360306,2521.820068,93.11650085,-2.050430059,6.009319782,6.539999962,2.957679987,-5.118090153,1.524880052,3.024919987
18118,1,1,3,0,1,1,0,0,0,622088,R,SL,,StrikeSwinging,-7.068210125,6.648019791,2519.820068,82.78610229,-2.395230055,5.663760185,6.389999866,3.256459951,-8.522509575,0.021532999,1.82032001
17993,1,1,4,0,1,2,0,0,0,622088,R,SL,strikeout,StrikeSwinging,-6.748300076,10.22389984,2678.820068,83.67610168,-2.52993989,5.566800117,6.619999886,4.755519867,-9.082889557,0.932448983,1.178650022
19884,1,2,1,1,0,0,0,0,0,622088,R,SI,,StrikeCalled,-3.441499949,-12.47780037,2477.820068,93.28949738,-2.524110079,5.675489902,6.449999809,0.918933988,-6.892290115,-0.593255997,2.322000027
17810,1,2,2,1,0,1,0,0,0,622088,R,SI,field_out,InPlay,-0.720399976,-14.94009972,2544.820068,93.96240234,-2.529419899,5.551030159,6.579999924,1.622900009,-7.553579807,0.267105013,1.344830036
17601,1,3,1,2,0,0,0,0,0,622088,R,SI,,BallCalled,5.75372982,-16.36689949,2508.820068,93.65019989,-2.455699921,5.720719814,6.650000095,2.447079897,-6.622680187,1.225489974,1.840960026
19202,1,3,2,2,1,0,0,0,0,622088,R,SL,,StrikeCalled,-2.567589998,12.71590042,2635.820068,83.58460236,-2.588310003,5.576749802,6.46999979,4.33739996,-8.19340992,0.28164801,1.68501997
20198,1,3,3,2,1,1,0,0,0,622088,R,SI,,StrikeSwinging,0.372469991,-17.33390045,2468.820068,94.17250061,-2.458319902,5.618899822,6.559999943,1.450600028,-7.367809772,0.395177007,1.498870015
17995,1,3,4,2,1,2,0,0,0,622088,R,FB,,BallCalled,9.956430435,-15.52589989,2595.820068,96.05079651,-2.466069937,6.005050182,6.369999886,0.361970991,-4.115890026,-0.77146101,3.944169998
18829,1,3,5,2,2,2,0,0,0,622088,R,CB,,FoulBall,-14.25290012,16.04039955,2759.820068,81.79019928,-2.471250057,5.834189892,6.440000057,4.207550049,-9.713020325,-0.0245062,1.776729941
17602,1,3,6,2,2,2,0,0,0,622088,R,SL,strikeout,StrikeSwinging,-5.208539963,10.27359962,2630.820068,84.34980011,-2.446209908,5.470320225,6.789999962,5.277989864,-8.840410233,1.47713995,1.133759975
17811,2,1,1,0,0,0,0,0,0,622088,R,CB,,BallCalled,-12.71280003,15.95510006,2709.820068,76.02220154,-2.708029985,5.775849819,6.360000134,3.076689959,-9.263549805,-1.275629997,2.467829943
18119,2,1,2,0,1,0,0,0,0,622088,R,FB,,FoulBall,11.69810009,-11.23519993,2451.820068,92.88410187,-2.22375989,6.1395998,6.639999866,0.322863013,-5.184470177,-0.947607994,3.07633996
27877,2,1,3,0,1,1,0,0,0,622088,R,FB,,FoulBall,11.22109985,-6.614960194,2440.820068,92.55039978,-2.197099924,6.038680077,6.53000021,1.101609945,-4.592289925,-0.607001007,3.603679895
18831,2,1,4,0,1,2,0,0,0,622088,R,CB,strikeout,StrikeCalled,-15.1590004,16.14119911,2752.820068,79.94470215,-2.37789011,5.813469887,6.360000134,3.382390022,-9.151720047,-0.688980997,2.495349884
19260,2,2,1,1,0,0,0,0,0,622088,R,SI,,BallCalled,-1.660339952,-13.53269958,2520.820068,93.66719818,-2.531140089,5.661079884,6.460000038,1.020300031,-7.97341013,-0.412524015,1.139700055
18942,2,2,2,1,1,0,0,0,0,622088,R,SI,,StrikeCalled,3.968869925,-11.97570038,2441.820068,92.07820129,-2.646899939,5.560120106,6.449999809,1.617380023,-6.558579922,-0.116035998,1.937190056
17603,2,2,3,1,1,1,0,0,0,622088,R,SL,,BallCalled,-6.075530052,8.726630211,2627.820068,84.20110321,-2.618119955,5.61218977,6.429999828,2.588079929,-8.154689789,-1.001809955,1.95085001
16632,2,2,4,1,2,1,0,0,0,622088,R,SL,,StrikeCalled,-6.08878994,9.491299629,2596.820068,82.76139832,-2.599600077,5.63477993,6.579999924,3.084389925,-7.440030098,-0.600856006,2.757309914
18120,2,2,5,1,2,2,0,0,0,622088,R,FB,,BallCalled,12.69760036,-9.090479851,2679.820068,95.16619873,-2.164419889,6.073050022,6.400000095,0.427204013,-3.653490067,-0.973829985,4.249380112
17812,2,2,6,1,3,2,0,0,0,622088,R,SL,field_out,InPlay,-3.779109955,9.606769562,2599.820068,82.81230164,-2.612440109,5.542140007,6.690000057,4.508210182,-8.897919655,0.673583984,1.131420016
17604,2,3,1,2,0,0,0,0,0,622088,R,SI,,BallCalled,0.804270029,-10.17749977,2444.820068,92.78820038,-2.573750019,5.656219959,6.639999866,2.594470024,-6.787390232,0.690065026,2.050470114
17813,2,3,2,2,1,0,0,0,0,622088,R,SI,,BallCalled,5.231470108,-9.765540123,2447.820068,91.99199677,-2.497750044,5.627079964,6.690000057,2.858360052,-5.825129986,0.972065985,2.579950094
19885,2,3,3,2,2,0,0,0,0,622088,R,SL,,StrikeCalled,-3.283720016,5.768980026,2613.820068,84.12550354,-2.612200022,5.619880199,6.5,2.993819952,-7.755690098,-0.367356986,2.098530054
19886,2,3,4,2,2,1,0,0,0,622088,R,SL,field_out,InPlay,-7.370679855,8.228079796,2631.820068,82.91329956,-2.594739914,5.520750046,6.690000057,3.846280098,-8.475029945,0.207339004,1.757099986
19262,3,1,1,0,0,0,0,0,0,594580,L,SW,,StrikeCalled,-1.075510025,-18.30209923,2974.820068,80.51239777,2.7011199,4.860380173,4.710000038,-4.947340012,-6.71393013,-0.395354003,2.516680002
19701,3,1,2,0,0,1,0,0,0,594580,L,SI,single,InPlay,2.957070112,19.40259933,2309.820068,93.71579742,2.146490097,5.225080013,4.920000076,0.188365996,-5.092899799,0.632404983,2.991240025
18834,3,2,1,0,0,0,1,0,0,594580,L,SI,,StrikeCalled,-1.870280027,20.5442009,2423.820068,92.54589844,2.239379883,5.123380184,4.579999924,0.0188988,-5.735350132,0.448886991,2.855829954
18618,3,2,2,0,0,1,1,0,0,594580,L,SW,,BallCalled,-0.090329997,-17.96339989,3054.820068,80.5923996,2.55911994,4.844230175,4.690000057,-5.626520157,-6.879670143,-1.210469961,2.297470093
19702,3,2,3,0,1,1,1,0,0,594580,L,SI,,FoulBall,2.216520071,20.0807991,2301.820068,92.77890015,2.22262001,5.021659851,4.840000153,0.253901988,-5.616740227,0.709362984,2.422410011
17914,3,2,4,0,1,2,1,0,0,594580,L,SW,strikeout,StrikeCalled,-1.184659958,-16.76210022,3004.820068,81.60500336,2.416069984,4.925549984,4.860000134,-4.894410133,-7.06840992,-0.752754986,2.140919924
19203,3,3,1,1,0,0,1,0,0,594580,L,FB,,BallCalled,11.14089966,13.79080009,2476.820068,93.77320099,2.119740009,5.16726017,4.929999828,-2.111360073,-4.313729763,-1.081599951,2.94581008
19624,3,3,2,1,1,0,1,0,0,594580,L,SI,,BallCalled,-1.633520007,16.90040016,2260.820068,93.31559753,2.276609898,5.021800041,4.639999866,0.605346024,-5.308619976,1.377539992,3.016910076
18836,3,3,3,1,2,0,1,0,0,594580,L,SI,,FoulBall,-1.209640026,18.71990013,2302.820068,91.98970032,2.049880028,5.016019821,5,-0.731930017,-6.414420128,-0.274145991,1.991750002
19704,3,3,4,1,2,1,1,0,0,594580,L,FB,,BallCalled,12.71070004,7.717400074,2604.820068,92.74629974,2.150150061,5.124269962,4.849999905,-1.970280051,-3.464720011,-0.391250998,3.658659935
16633,3,3,5,1,3,1,1,0,0,594580,L,SI,field_out,InPlay,-2.346780062,16.85230064,2234.820068,89.54599762,2.118900061,4.976389885,4.889999866,-1.32257998,-6.251840115,-0.602373004,2.368570089
17605,3,4,1,2,0,0,1,0,0,594580,L,FB,,BallCalled,11.35470009,11.24250031,2578.820068,93.80390167,2.094000101,5.197239876,5.059999943,-2.633980036,-4.494480133,-1.379040003,2.809410095
19888,3,4,2,2,1,0,1,0,0,594580,L,SW,,StrikeCalled,1.233669996,-14.33279991,2976.820068,80.2315979,2.520780087,4.760519981,4.690000057,-3.564719915,-6.380609989,0.391003996,2.561219931
17997,3,4,3,2,1,1,1,0,0,594580,L,FB,,FoulBall,13.39649963,11.55270004,2570.820068,93.15329742,2.037369967,5.177289963,4.900000095,-0.721175015,-4.371590137,0.345319003,2.758069992
16634,3,4,4,2,1,2,1,0,0,594580,L,FB,,BallCalled,10.0376997,7.357200146,2774.820068,93.62519836,1.986520052,5.212729931,4.900000095,-2.170130014,-4.490200043,-0.711691976,2.95107007
17998,3,4,5,2,2,2,1,0,0,594580,L,SI,,BallCalled,0.559899986,17.0503006,2257.820068,93.93309784,1.959840059,5.053150177,4.769999981,-1.216580033,-5.342120171,-0.680948973,2.77512002
19705,3,4,6,2,3,2,1,0,0,594580,L,FB,strikeout,StrikeSwinging,13.0241003,10.01119995,2598.820068,92.6364975,2.172849894,5.099219799,5,-1.287109971,-4.372499943,0.078731902,2.764820099
17999,4,1,1,0,0,0,0,0,0,650960,R,SI,,BallCalled,8.899020195,-18.08180046,2243.820068,93.93460083,-0.988097012,5.713439941,6.050000191,0.296523988,-5.300340176,0.860128999,2.71600008
18837,4,1,2,0,1,0,0,0,0,650960,R,FB,home_run,InPlay,15.31439972,-11.59370041,2367.820068,95.33860016,-0.895312011,5.807199955,5.989999771,-0.201151997,-5.012740135,-0.073537998,2.436160088
17915,4,2,1,0,0,0,0,0,0,650960,R,SI,field_out,InPlay,7.91906023,-17.77820015,2167.820068,94.18910217,-1.084110022,5.687349796,6.03000021,-1.398519993,-5.364779949,-0.827407002,2.729860067
20207,4,3,1,1,0,0,0,0,0,650960,R,SW,,BallCalled,0.831319988,16.72270012,2813.820068,82.20939636,-1.195260048,5.800139904,6.039999962,3.898669958,-7.123889923,0.956692994,2.674710035
19204,4,3,2,1,1,0,0,0,0,650960,R,FB,,FoulBall,16.11269951,-7.51196003,2349.820068,94.52059937,-0.957814991,5.821720123,6.039999962,-0.00542753,-4.558169842,-0.307794988,2.86548996
16635,4,3,3,1,1,1,0,0,0,650960,R,CF,,StrikeSwinging,7.545979977,5.656610012,2581.820068,90.55439758,-1.16621995,5.697989941,6.269999981,2.860219955,-5.394999981,0.981339991,2.930449963
19266,4,3,4,1,1,2,0,0,0,650960,R,FB,,FoulBall,15.15110016,-9.676139832,2340.820068,95.21710205,-1.05092001,5.697710037,6.199999809,-0.195967004,-5.300059795,-0.387378007,2.099620104
17916,4,3,5,1,1,2,0,0,0,650960,R,CH,field_out,InPlay,4.225140095,-17.1644001,2054.820068,90.08609772,-1.23635006,5.563210011,6.179999828,-0.987429976,-7.443870068,-0.639014006,1.293609977
19267,4,4,1,2,0,0,0,0,0,650960,R,SI,,BallCalled,8.269769669,-18.42519951,2297.820068,93.4905014,-1.044389963,5.563769817,6.010000229,0.231097996,-6.333879948,0.786756992,1.73822999
18121,4,4,2,2,1,0,0,0,0,650960,R,SW,,StrikeSwinging,1.756710052,11.27589989,2837.820068,83.31130219,-1.223209977,5.660270214,6.050000191,3.020440102,-8.552280426,0.584869027,1.06001997
16636,4,4,3,2,1,1,0,0,0,650960,R,SW,,BallCalled,-0.859300017,10.72799969,2976.820068,83.91059875,-1.220350027,5.590680122,6.110000134,5.429540157,-8.423080444,2.866470098,1.315410018
18000,4,4,4,2,2,1,0,0,0,650960,R,SI,field_out,InPlay,10.28279972,-17.25979996,2381.820068,93.03520203,-1.041210055,5.542660236,6.03000021,-0.681282997,-5.302470207,-0.166412994,2.496809959
16637,5,1,1,0,0,0,0,0,0,592527,R,SI,,StrikeCalled,11.80850029,-14.32369995,2226.820068,91.60019684,-2.020119905,6.202040195,6.059999943,0.361595005,-5.783899784,-0.431124985,2.677659988
19891,5,1,2,0,0,1,0,0,0,592527,R,SL,field_out,InPlay,-0.773310006,5.203499794,2519.820068,83.61049652,-2.105690002,6.25537014,5.78000021,3.43295002,-8.856380463,0.633186996,1.569390059
17917,5,2,1,1,0,0,0,0,0,592527,R,CB,,BallCalled,-12.4982996,8.805330276,2415.820068,74.9720993,-1.923769951,6.452990055,5.559999943,2.286079884,-8.564089775,-0.560043991,3.904599905
18001,5,2,2,1,1,0,0,0,0,592527,R,FB,home_run,InPlay,14.60789967,-10.48410034,2309.820068,92.0759964,-2.159420013,6.132540226,6.079999924,0.919269025,-4.860030174,-0.38785401,3.209660053
20209,5,3,1,1,0,0,0,0,0,592527,R,FB,,BallCalled,16.8803997,-9.115819931,2374.820068,92.81500244,-2.024430037,6.13699007,6.019999981,3.129770041,-5.838669777,1.685389996,2.054470062
17606,5,3,2,1,1,0,0,0,0,592527,R,CH,field_out,InPlay,9.51815033,-13.60809994,1910.819946,85.05919647,-2.280679941,6.0490098,5.889999866,0.764584005,-7.059390068,-0.381574005,1.967159986
27881,5,4,1,2,0,0,0,0,0,592527,R,FB,,BallCalled,14.71689987,-11.15229988,2409.820068,91.7990036,-2.126590014,6.10048008,5.980000019,1.665449977,-4.148300171,0.397617012,3.850110054
20370,5,4,2,2,1,0,0,0,0,592527,R,SI,,BallCalled,11.57320023,-15.2723999,2181.820068,90.68289948,-1.978170037,6.106430054,5.920000076,-1.360039949,-5.268770218,-1.907009959,3.135930061
18003,5,4,3,2,2,0,0,0,0,592527,R,FB,field_out,InPlay,15.97410011,-10.99800014,2309.820068,91.71260071,-2.262589931,6.069709778,6,0.680706978,-5.184559822,-0.666809976,2.740530014
19892,6,1,1,0,0,0,0,0,0,592527,R,FB,,StrikeCalled,16.12649918,-10.64140034,2285.820068,89.62470245,-2.151060104,6.190979958,5.96999979,1.156180024,-4.866909981,-0.147213995,3.262650013
17918,6,1,2,0,0,1,0,0,0,592527,R,CH,,BallCalled,7.777190208,-14.89680004,1859.819946,86.06759644,-2.218450069,6.132909775,5.929999828,0.473643005,-8.143199921,-0.475600004,1.118669987
18004,6,1,3,0,1,1,0,0,0,592527,R,CH,,FoulBall,6.532310009,-15.44480038,1833.819946,84.66889954,-2.322540045,6.179810047,5.869999886,0.744993985,-7.47220993,-0.278912991,2.018059969
27882,6,1,4,0,1,2,0,0,0,592527,R,FB,,BallCalled,15.39799976,-11.83829975,2360.820068,92.375,-1.969419956,6.154520035,5.949999809,0.185663,-3.988850117,-0.761662006,3.942140102
18841,6,1,5,0,2,2,0,0,0,592527,R,CH,field_out,InPlay,8.293009758,-12.24100018,1879.819946,86.3423996,-2.227689981,6.006740093,5.980000019,0.189741999,-6.794449806,-0.984619975,2.172019958
17919,6,2,1,1,0,0,0,0,0,592527,R,SI,,BallCalled,12.07859993,-14.44480038,2199.820068,91.2661972,-1.929170012,6.086420059,6.179999828,1.079380035,-8.440050125,0.330729008,0.041062299
17607,6,2,2,1,1,0,0,0,0,592527,R,SL,,StrikeSwinging,-2.236639977,6.930180073,2624.820068,83.20680237,-2.023060083,6.25053978,5.889999866,4.541669846,-9.175390244,1.590549946,1.418030024
19629,6,2,3,1,1,1,0,0,0,592527,R,CH,,FoulBall,11.16149998,-11.99650002,1999.819946,86.59519958,-2.11345005,5.966289997,6.099999905,1.691990018,-7.769949913,0.507261992,0.987725973
17920,6,2,4,1,1,2,0,0,0,592527,R,SL,strikeout,StrikeSwinging,-1.83288002,7.553369999,2590.820068,84.63439941,-1.78373003,6.111460209,6.28000021,4.369840145,-8.445739746,1.587640047,1.794440031
19206,6,3,1,2,0,0,0,0,0,592527,R,SL,,BallCalled,-1.926620007,5.916800022,2558.820068,83.59210205,-2.056900024,6.257890224,5.940000057,3.833379984,-8.654589653,0.983521998,1.838469982
18006,6,3,2,2,1,0,0,0,0,592527,R,SI,,BallCalled,12.77880001,-16.43829918,2383.820068,91.97070313,-1.960229993,6.099229813,6.300000191,-1.016759992,-6.283360004,-1.455080032,2.022619963
19447,6,3,3,2,2,0,0,0,0,592527,R,SI,single,InPlay,12.42990017,-14.70909977,2330.820068,91.54170227,-1.983620048,6.167300224,6.090000153,-0.166060999,-6.208879948,-0.847639978,2.206399918
18944,6,4,1,2,0,0,1,0,0,592527,R,FB,,StrikeSwinging,17.07489967,-13.04329967,2436.820068,90.82980347,-1.91218996,6.139999866,6.130000114,1.202589989,-6.362319946,0.349979997,1.689090014
16713,6,4,2,2,0,1,1,0,0,592527,R,FB,double,InPlay,17.29490089,-11.6225996,2371.820068,91.09780121,-1.904710054,6.112450123,5.800000191,0.051086701,-5.684370041,-0.834531009,2.26590991
19893,6,5,1,2,0,0,0,1,1,592527,R,SI,,BallCalled,9.078040123,-16.39179993,2273.820068,91.70839691,-1.841009974,6.155029774,5.889999866,-1.215260029,-6.735280037,-1.534350038,1.981950045
19707,6,5,2,2,1,0,0,1,1,592527,R,SL,,StrikeCalled,5.76639986,4.903369904,2518.820068,83.94309998,-1.784080029,6.278009892,5.809999943,3.347599983,-6.570109844,0.902736008,3.123840094
19895,6,5,3,2,1,1,0,1,1,592527,R,SI,,StrikeCalled,9.568349838,-15.58950043,2317.820068,91.79429626,-1.732859969,6.165229797,5.889999866,-0.410106987,-5.822140217,-0.750801027,2.785860062
18623,6,5,4,2,1,2,0,1,1,592527,R,SL,,BallCalled,4.832809925,5.624849796,2560.820068,84.76660156,-1.479490042,6.162169933,5.980000019,3.858860016,-7.309949875,1.612370014,2.278059959
16714,6,5,5,2,2,2,0,1,1,592527,R,SL,strikeout,StrikeCalled,-3.093159914,6.273419857,2565.820068,84.43360138,-1.700009942,6.172289848,5.840000153,3.505850077,-8.072759628,1.010609984,2.328049898
17921,7,1,1,0,0,0,0,0,0,592527,R,FB,field_out,InPlay,13.99800014,-9.61812973,2208.820068,91.53179932,-2.006409883,6.118060112,5.960000038,1.571230054,-5.678569794,0.292089999,2.47529006
18624,7,2,1,1,0,0,0,0,0,592527,R,FB,,StrikeCalled,15.96949959,-12.16079998,2415.820068,92.4272995,-2.121550083,6.069990158,6.059999943,1.205160022,-6.130300045,0.060527399,1.796689987
18122,7,2,2,1,0,1,0,0,0,592527,R,CH,field_out,InPlay,9.554050446,-14.84920025,1901.819946,86.66349792,-2.175990105,6.071229935,5.889999866,0.192620993,-7.045470238,-0.697198987,1.898530006
17608,7,3,1,2,0,0,0,0,0,592527,R,CB,,BallCalled,-11.72430038,5.84608984,2425.820068,73.89569855,-2.038199902,6.38657999,5.590000153,3.15756011,-11.25510025,0.395920992,1.297909975
17609,7,3,2,2,1,0,0,0,0,592527,R,CH,,BallCalled,2.338099957,-14.48620033,1757.819946,85.49389648,-2.287270069,6.067759991,5.809999943,-0.715664983,-7.038350105,-1.691179991,2.589040041
18625,7,3,3,2,2,0,0,0,0,592527,R,FB,,StrikeCalled,14.09589958,-13.16149998,2274.820068,90.99120331,-2.2541399,6.135700226,6.039999962,0.133243993,-5.200349808,-0.980419993,2.983160019
16715,7,3,4,2,2,1,0,0,0,592527,R,CH,,BallCalled,7.755479813,-14.51710033,1860.819946,85.28730011,-2.268939972,6.019740105,6.019999981,1.689659953,-7.936450005,0.565316975,1.237470031
19047,7,3,5,2,3,1,0,0,0,592527,R,FB,walk,BallCalled,15.37530041,-11.3810997,2272.820068,91.3105011,-2.222199917,6.079100132,6.070000172,-0.451341003,-5.246630192,-1.643630028,2.76590991
17610,7,4,1,2,0,0,1,0,0,592527,R,CH,,StrikeCalled,10.44340038,-13.54360008,1967.819946,83.55149841,-2.246040106,6.067580223,5.900000095,1.670799971,-6.866779804,0.497593999,2.258510113
18007,7,4,2,2,0,1,1,0,0,592527,R,CH,,StrikeSwinging,6.287280083,-14.31000042,1844.819946,84.55819702,-2.235199928,5.884059906,5.829999924,1.473180056,-8.223910332,0.392621011,1.072989941
19048,7,4,3,2,0,2,1,0,0,592527,R,SL,,BallCalled,0.17881,3.967799902,2490.820068,84.26650238,-1.873260021,6.068900108,5.989999771,3.497920036,-9.345840454,1.024379969,0.749224007
19708,7,4,4,2,1,2,1,0,0,592527,R,SL,,BallCalled,-1.730190039,5.444650173,2492.820068,83.99359894,-1.82949996,6.194479942,5.889999866,3.26515007,-9.004199982,0.725911021,1.407469988
